pref_id;pref_name;year;month;year_month;date;n_m;n_f;n_total;ln_ratio_mf;;u_rate;n_ei_insured;n_care_need_2to5;n_ltc_facility_users;share_75plus;z_u_rate;z_ln_ei;z_ln_need;z_ln_fac;z_oldshare75;moy;t_index;ln_ei;ln_need;ln_fac
41;Saga;2016;12;201612;2016-12-01;;;;;;1.6;232128;20930;6825;0.149;-1.44635793339372;-1.01749060274174;-1.45439465202928;-1.35940879916612;0.0807595850746452;12;2;12.3550442226426;9.94893881544005;8.82834762005316
42;Nagasaki;2016;12;201612;2016-12-01;0;6;6;-2.56494935746154;;2.5;359850;42527;11849;0.159;-0.198085746042444;-0.497001626486402;-0.379745490710448;-0.471147886930631;0.563519584884923;12;2;12.793442556936;10.6578944473163;9.37999875481674
43;Kumamoto;2016;12;201612;2016-12-01;2;6;8;-0.955511445027436;;2.5;467874;55521;15759;0.157;-0.198085746042444;-0.185334218523166;0.0244057240091644;-0.0119741277096842;0.466967584922867;12;2;13.0559543078814;10.9245166065459;9.66516690962207
44;Oita;2016;12;201612;2016-12-01;0;7;7;-2.70805020110221;;2.9;325247;33274;9967;0.162;0.356701892780346;-0.617035559951415;-0.751671429009045;-0.749651833512958;0.708347584828006;12;2;12.6923401726581;10.4125315902197;9.20703491496746
45;Miyazaki;2016;12;201612;2016-12-01;3;10;13;-1.09861228866811;;2;288076;32240;9414;0.159;-0.891570294570933;-0.761121037499699;-0.799523432971125;-0.841563974187721;0.563519584884923;12;2;12.5709796131944;10.3809631966206;9.14995322196109
46;Kagoshima;2016;12;201612;2016-12-01;3;21;24;-1.81528996663825;;2.9;445866;52711;16552;0.164;0.356701892780346;-0.242536661664546;-0.0543216722540495;0.0670784508571297;0.804899584790062;12;2;13.007773737428;10.8725794414014;9.71426221942538
47;Okinawa;2016;12;201612;2016-12-01;1;24;25;-2.79320800944252;;3.5;400860;33818;8741;0.104;1.18888335101453;-0.368867579937205;-0.727089536119915;-0.960996850335152;-2.0916604140716;12;2;12.9013675181476;10.4287484840984;9.07577987858049
1;Hokkaido;2017;1;201701;2017-01-01;2;18;20;-2.00148000021012;;3.7;1477607;144914;42320;0.148;1.46627717042593;1.17998115245572;1.47865185302717;1.57864510555478;0.0324835850936174;1;3;14.205934445268;11.883895741999;10.6530150665322
2;Aomori;2017;1;201701;2017-01-01;2;14;16;-1.75785791755237;;3.8;347587;45366;11364;0.158;1.60497408013163;-0.538166340148331;-0.281787503434615;-0.538442407842547;0.515243584903895;1;3;12.7587702723645;10.7225182047863;9.33820574297408
3;Iwate;2017;1;201701;2017-01-01;2;7;9;-1.09861228866811;;2.6;363042;43439;13205;0.166;-0.0593888363367464;-0.486516711276546;-0.347582083036908;-0.296680905173947;0.901451584752117;1;3;12.8022738090333;10.679112934085;9.48835082473123
4;Miyagi;2017;1;201701;2017-01-01;3;10;13;-1.09861228866811;;3.1;709632;57365;16679;0.132;0.634095712191742;0.309212323440282;0.0739321635650061;0.0793859115153343;-0.739932414602825;1;3;13.4725018047894;10.9571896402332;9.72190572207717
5;Akita;2017;1;201701;2017-01-01;0;5;5;-2.39789527279837;;3.5;282676;41770;12275;0.188;1.18888335101453;-0.783587356073732;-0.406970816040098;-0.414274190054493;1.96352358433473;1;3;12.5520566444287;10.6399336574912;9.41531995266272
6;Yamagata;2017;1;201701;2017-01-01;0;6;6;-2.56494935746154;;2.1;319541;38589;11787;0.172;-0.752873384865235;-0.638049079303859;-0.527040614979723;-0.479595319534923;1.19110758463828;1;3;12.6746408700753;10.5607225407468;9.37475250822657
7;Fukushima;2017;1;201701;2017-01-01;1;17;18;-2.4567357728213;;2.5;566897;61429;17951;0.153;-0.198085746042444;0.0425926174374695;0.177686521855224;0.197727141501941;0.273863584998756;1;3;13.2479329083598;11.0256373153343;9.79540110267107
8;Ibaraki;2017;1;201701;2017-01-01;4;9;13;-0.747214401830221;;2.5;761528;71338;23915;0.13;-0.198085746042444;0.393009010777288;0.404373027213247;0.659625172156208;-0.836484414564881;1;3;13.5430822201752;11.1751844237568;10.0822611561144
9;Tochigi;2017;1;201701;2017-01-01;5;6;11;-0.167054084663166;;2.2;549946;46225;12984;0.126;-0.614176475159537;0.006550592343702;-0.253353976084031;-0.32385716577495;-1.02958841448899;1;3;13.2175753705703;10.7412760562553;9.47147310919443
10;Gunma;2017;1;201701;2017-01-01;1;11;12;-2.03688192726104;;2.4;585283;52685;15898;0.137;-0.336782655748142;0.0804871389032565;-0.0550695435603248;0.00216601739857682;-0.498552414697687;1;3;13.2798507699233;10.8720860640336;9.67394859413306
11;Saitama;2017;1;201701;2017-01-01;12;28;40;-0.824175442966349;;3;1436088;144288;43172;0.113;0.495398802486044;1.14614314128549;1.47208962432014;1.61073989473748;-1.65717641424235;1;3;14.1774333080497;11.8795665812208;10.6729474159452
12;Chiba;2017;1;201701;2017-01-01;10;23;33;-0.805625163986636;;2.6;1154393;134479;36271;0.12;-0.0593888363367464;0.886909101057733;1.36537096757742;1.33028798832718;-1.31924441437516;1;3;13.9590852226674;11.8091633320049;10.4987738028922
13;Tokyo;2017;1;201701;2017-01-01;72;130;202;-0.587786664902119;;3;9605820;297291;72030;0.112;0.495398802486044;3.40245054812378;2.56787617315725;2.434978890832;-1.70545241422338;1;3;16.0778797227428;12.6024667360759;11.1848379778834
14;Kanagawa;2017;1;201701;2017-01-01;19;54;73;-1.0277862360995;;2.7;2101073;204608;52241;0.114;0.0793080733689514;1.59792242281427;2.0015423017449;1.91776289211683;-1.60890041426132;1;3;14.5579587245829;12.2288512324195;10.8636229061867
15;Niigata;2017;1;201701;2017-01-01;2;13;15;-1.68639895357023;;2.8;710717;77490;25962;0.16;0.218004983074649;0.311026198581303;0.529761284307259;0.791866610596979;0.611795584865951;1;3;13.4740295986077;11.257904174758;10.1643892094529
16;Toyama;2017;1;201701;2017-01-01;3;7;10;-0.762140052046897;;2.1;359082;34662;11355;0.155;-0.752873384865235;-0.499538192718311;-0.689723388168321;-0.539718139556238;0.370415584960812;1;3;12.7913060536446;10.4533992650093;9.33741345453966
17;Ishikawa;2017;1;201701;2017-01-01;2;5;7;-0.78845736036427;;2.1;369265;31327;10819;0.137;-0.752873384865235;-0.466338172871805;-0.84306926278693;-0.617577599388282;-0.498552414697687;1;3;12.8192698224528;10.3522356244939;9.28905912668757
18;Fukui;2017;1;201701;2017-01-01;3;8;11;-0.887303195000903;;1.7;250924;24055;7805;0.151;-1.30766102368803;-0.925049841240774;-1.24345413630069;-1.14336658568447;0.177311585036701;1;3;12.4329053834195;10.0880981541336;8.96251983294953
19;Yamanashi;2017;1;201701;2017-01-01;3;3;6;0 ;;2.1;210598;25917;6523;0.149;-0.752873384865235;-1.13305507706632;-1.13044027937939;-1.43228251204618;0.0807595850746452;1;3;12.2577063819608;10.162654403027;8.7830896717961
20;Nagano;2017;1;201701;2017-01-01;4;9;13;-0.747214401830221;;2.3;607671;60713;19431;0.161;-0.47547956545384;0.125054326595839;0.159914754766815;0.325292361350831;0.660071584846978;1;3;13.3173888960698;11.0139131221564;9.87462500785103
21;Gifu;2017;1;201701;2017-01-01;1;11;12;-2.03688192726104;;2.2;572692;54791;16314;0.141;-0.614176475159537;0.0546674626253367;0.00434326861456343;0.0437576355764075;-0.305448414773577;1;3;13.2581033293652;10.9112812258717;9.69977891386053
22;Shizuoka;2017;1;201701;2017-01-01;3;11;14;-1.18958406687384;;2.4;1124965;87073;30287;0.14;-0.336782655748142;0.856251019606757;0.706502796984417;1.03997154603044;-0.353724414754603;1;3;13.9332624820256;11.3745021262653;10.3184738565279
23;Aichi;2017;1;201701;2017-01-01;17;29;46;-0.522189382416306;;2.5;2742393;147084;40920;0.113;-0.198085746042444;1.91418565589565;1.50118207628078;1.52447708687823;-1.65717641424235;1;3;14.8243414548736;11.8987591311292;10.6193742200656
24;Mie;2017;1;201701;2017-01-01;2;13;15;-1.68639895357023;;2;477134;51741;15547;0.142;-0.891570294570933;-0.162066058697789;-0.0824759961210994;-0.0337823843880293;-0.257172414792549;1;3;13.075552652851;10.8540057829595;9.65162297294974
25;Shiga;2017;1;201701;2017-01-01;4;11;15;-0.93826963859293;;2.2;370450;32792;8628;0.117;-0.614176475159537;-0.462534291780801;-0.773789862928609;-0.981948382452929;-1.46407241431824;1;3;12.8224737618448;10.3979398621842;9.06276800750905
26;Kyoto;2017;1;201701;2017-01-01;2;11;13;-1.52605630349505;;3;726851;78852;21241;0.135;0.495398802486044;0.337676647385998;0.556172602299381;0.468701234918929;-0.595104414659742;1;3;13.4964767836532;11.2753279566859;9.96368855522688
27;Osaka;2017;1;201701;2017-01-01;24;56;80;-0.835567520601714;;3.5;3455374;238876;50539;0.126;1.18888335101453;2.1885591894103;2.23626496799708;1.86442981076395;-1.02958841448899;1;3;15.05544125824;12.3836998678237;10.8305005944386
28;Hyogo;2017;1;201701;2017-01-01;5;27;32;-1.6094379124341;;2.9;1347738;135265;38094;0.133;0.356701892780346;1.07075848162301;1.37420480952605;1.40924871496786;-0.691656414621798;1;3;14.1139381895458;11.8149910962893;10.5478120683985
29;Nara;2017;1;201701;2017-01-01;1;3;4;-0.847297860387204;;2.6;235273;37955;11018;0.141;-0.0593888363367464;-1.00151305208956;-0.552151711597197;-0.588229623324493;-0.305448414773577;1;3;12.3685018210002;10.5441565264509;9.30728557803266
30;Wakayama;2017;1;201701;2017-01-01;1;3;4;-0.847297860387204;;1.8;233392;33954;9330;0.161;-1.16896411398233;-1.01104323513179;-0.721005849538012;-0.855995955210142;0.660071584846978;1;3;12.360474722326;10.4327619463706;9.14099029384139
31;Tottori;2017;1;201701;2017-01-01;0;2;2;-1.6094379124341;;2.4;159025;19466;6217;0.161;-0.336782655748142;-1.46654170500913;-1.56431310369777;-1.50964698408831;0.660071584846978;1;3;11.976816701547;9.87642463298644;8.73504275426934
32;Shimane;2017;1;201701;2017-01-01;1;3;4;-0.847297860387204;;1.5;201662;25336;7966;0.18;-1.58505484309942;-1.18453200565129;-1.16480818665481;-1.11048992018266;1.5773155844865;1;3;12.2143483075813;10.1399815882185;8.98293776374159
33;Okayama;2017;1;201701;2017-01-01;4;7;11;-0.510825623765991;;2.5;578853;59093;16585;0.147;-0.198085746042444;0.0673716553891818;0.118918842036574;0.0702855096891994;-0.0157924148874103;1;3;13.2688038383103;10.9868677530628;9.71625395138115
34;Hiroshima;2017;1;201701;2017-01-01;10;15;25;-0.389464766761723;;2.4;974254;75417;21456;0.137;-0.336782655748142;0.685482552357007;0.488658031977677;0.484917498709744;-0.498552414697687;1;3;13.7894273289149;11.2307879927738;9.97375960552146
35;Yamaguchi;2017;1;201701;2017-01-01;0;12;12;-3.2188758248682;;1.7;394526;43212;12816;0.167;-1.30766102368803;-0.387777162134156;-0.355524101905458;-0.344827325835972;0.949727584733145;1;3;12.8854403233067;10.6738735134369;9.45844966930814
36;Tokushima;2017;1;201701;2017-01-01;1;6;7;-1.46633706879343;;3;198023;26155;8272;0.164;0.495398802486044;-1.20615166480022;-1.11658378513731;-1.04979583948171;0.804899584790062;1;3;12.1961384645466;10.1717956558047;9.02063159674821
37;Kagawa;2017;1;201701;2017-01-01;2;5;7;-0.78845736036427;;2.5;313847;29709;9319;0.153;-0.198085746042444;-0.659395839307756;-0.923453677980346;-0.857895472355137;0.273863584998756;1;3;12.6566608849936;10.2992053091894;9.13981060578566
38;Ehime;2017;1;201701;2017-01-01;3;6;9;-0.619039208406224;;2.9;393882;45528;12132;0.161;0.356701892780346;-0.389716741599788;-0.276384218110876;-0.433142484159403;0.660071584846978;1;3;12.8838066510375;10.726082800283;9.40360186880847
39;Kochi;2017;1;201701;2017-01-01;1;3;4;-0.847297860387204;;3.1;193605;25322;8131;0.176;0.634095712191742;-1.23293983423346;-1.16564602001734;-1.07747880145741;1.38421158456239;1;3;12.1735752799374;10.1394288620802;9.00343919620784
40;Fukuoka;2017;1;201701;2017-01-01;7;32;39;-1.46633706879343;;3.4;1639044;123720;37047;0.129;1.05018644130883;1.30308635470127;1.23897112159955;1.36437377805448;-0.884760414545909;1;3;14.3096237030032;11.725776226799;10.5199426557859
41;Saga;2017;1;201701;2017-01-01;0;4;4;-2.19722457733622;;1.4;232293;20781;6791;0.149;-1.72375175280512;-1.01664698685572;-1.46522432037292;-1.36745028512983;0.0807595850746452;1;3;12.3557547848564;9.94179438669071;8.82335348511379
42;Nagasaki;2017;1;201701;2017-01-01;1;9;10;-1.84582669049833;;2.5;359737;42262;11852;0.159;-0.198085746042444;-0.497374505356824;-0.389220625956161;-0.470740262112521;0.563519584884923;1;3;12.793128487891;10.6516436161269;9.38025190869346
43;Kumamoto;2017;1;201701;2017-01-01;1;9;10;-1.84582669049833;;3;467684;55401;15754;0.157;0.495398802486044;-0.185816449968238;0.0211259692813948;-0.0124850869880507;0.466967584922867;1;3;13.0555481331652;10.922352923114;9.66484958026327
44;Oita;2017;1;201701;2017-01-01;1;7;8;-1.6094379124341;;3;325706;33161;9987;0.162;0.495398802486044;-0.615361250376966;-0.756827982958856;-0.746424036580799;0.708347584828006;1;3;12.6937504129553;10.40912976561;9.20903952624314
45;Miyazaki;2017;1;201701;2017-01-01;1;12;13;-2.12026353620009;;2;288312;32212;9356;0.159;-0.891570294570933;-0.7601488058994;-0.800840473996029;-0.851515075194327;0.563519584884923;1;3;12.5717985060693;10.3800943329154;9.14377312770407
46;Kagoshima;2017;1;201701;2017-01-01;3;10;13;-1.09861228866811;;2.7;445403;52439;16506;0.164;0.0793080733689514;-0.243770177885563;-0.0621638781165624;0.0625973206022034;0.804899584790062;1;3;13.0067347693014;10.8674058682832;9.71147923015263
47;Okinawa;2017;1;201701;2017-01-01;2;16;18;-1.88706964903238;;3.8;400761;33800;8778;0.104;1.60497408013163;-0.369160830427581;-0.727896562696965;-0.954195438254985;-2.0916604140716;1;3;12.9011205186291;10.4282160814711;9.08000387024818
1;Hokkaido;2017;2;201702;2017-02-01;3;31;34;-2.19722457733622;;3.7;1479948;145508;42297;0.148;1.46627717042593;1.18186064804449;1.48485247395257;1.57776976660395;0.0324835850936174;2;3;14.2075175099879;11.8879863469001;10.6524714405335
2;Aomori;2017;2;201702;2017-02-01;0;6;6;-2.56494935746154;;3.8;348178;45437;11417;0.158;1.60497408013163;-0.536149378486229;-0.279417025686541;-0.530950198556563;0.515243584903895;2;3;12.7604691222409;10.7240820300888;9.34285875167633
3;Iwate;2017;2;201702;2017-02-01;2;9;11;-1.33500106673234;;2.6;363513;43605;13264;0.166;-0.0593888363367464;-0.484977404759111;-0.341800491351261;-0.289502611396104;0.901451584752117;2;3;12.8035703387275;10.6829271016611;9.49280887737508
4;Miyagi;2017;2;201702;2017-02-01;2;9;11;-1.33500106673234;;3.1;712331;57476;16703;0.132;0.634095712191742;0.313719325391872;0.0768624076057264;0.0817011993775317;-0.739932414602825;2;3;13.4762979700078;10.9591227483491;9.72334362298995
5;Akita;2017;2;201702;2017-02-01;1;2;3;-0.510825623765991;;3.5;283054;41900;12262;0.188;1.18888335101453;-0.782000800492997;-0.4022604834224;-0.4159803822902;1.96352358433473;2;3;12.5533929711438;10.6430411059102;9.41426032832263
6;Yamagata;2017;2;201702;2017-02-01;3;14;17;-1.42138568093116;;2.1;320264;38594;11832;0.172;-0.752873384865235;-0.635365814781688;-0.526844221984883;-0.473459712109383;1.19110758463828;2;3;12.6769009346505;10.5608521029563;9.37856300439064
7;Fukushima;2017;2;201702;2017-02-01;4;16;20;-1.29928298413026;;2.5;568365;61531;18156;0.153;-0.198085746042444;0.0456630731139041;0.180201383282668;0.216011223188322;0.273863584998756;2;3;13.2505190969545;11.0272963918372;9.80675636357636
8;Ibaraki;2017;2;201702;2017-02-01;4;12;16;-1.02165124753198;;2.5;764404;71567;23891;0.13;-0.198085746042444;0.397484359189448;0.409231122991028;0.658008451815825;-0.836484414564881;2;3;13.5468517241969;11.1783893528498;10.081257097962
9;Tochigi;2017;2;201702;2017-02-01;5;5;10;0 ;;2.2;552352;46306;13013;0.126;-0.614176475159537;0.0117334577323782;-0.250700131309679;-0.320264796484617;-1.02958841448899;2;3;13.2219408031864;10.7430268213111;9.47370413677676
10;Gunma;2017;2;201702;2017-02-01;2;10;12;-1.43508452528932;;2.4;587695;52756;16054;0.137;-0.336782655748142;0.0853698461381773;-0.0530281509367317;0.0178890397897957;-0.498552414697687;2;3;13.2839633848225;10.8734327889458;9.68371331869152
11;Saitama;2017;2;201702;2017-02-01;7;25;32;-1.22377543162212;;3;1443022;144800;43254;0.113;0.495398802486044;1.15186186420832;1.47745892831789;1.6137953476885;-1.65717641424235;2;3;14.182250083655;11.8831087589338;10.6748449936326
12;Chiba;2017;2;201702;2017-02-01;10;28;38;-0.998528830111127;;2.6;1159880;134793;36387;0.12;-0.0593888363367464;0.892538912137841;1.36890618632592;1.33542938308348;-1.31924441437516;2;3;13.9638271094555;11.8114955473286;10.501966846977
13;Tokyo;2017;2;201702;2017-02-01;72;180;252;-0.912144215912306;;3;9634180;298281;72250;0.112;0.495398802486044;3.40595059700268;2.5729155747128;2.43988935916901;-1.70545241422338;2;3;16.0808277498259;12.6057912742068;11.1878876059747
14;Kanagawa;2017;2;201702;2017-02-01;15;42;57;-1.00866405200517;;2.7;2109745;205059;52021;0.114;0.0793080733689514;1.60281261636443;2.00487981791636;1.91096767550811;-1.60890041426132;2;3;14.5620776450684;12.2310530215907;10.8594027621935
15;Niigata;2017;2;201702;2017-02-01;2;24;26;-2.28238238567653;;2.8;712067;77715;26136;0.16;0.218004983074649;0.313279231629984;0.534156242590345;0.802622240327844;0.611795584865951;2;3;13.4759272870905;11.260803567917;10.1710689532809
16;Toyama;2017;2;201702;2017-02-01;3;7;10;-0.762140052046897;;2.1;360219;34677;11377;0.155;-0.752873384865235;-0.495784810446445;-0.689067558084129;-0.536601466831565;0.370415584960812;2;3;12.7944674588059;10.4538319219624;9.33934905253972
17;Ishikawa;2017;2;201702;2017-02-01;2;3;5;-0.336472236621213;;2.1;370905;31371;11055;0.137;-0.752873384865235;-0.461076961911394;-0.840941727836959;-0.582831450322609;-0.498552414697687;2;3;12.8237012441094;10.3536391782667;9.31063809329155
18;Fukui;2017;2;201702;2017-02-01;1;8;9;-1.73460105538811;;1.7;252290;24084;7858;0.151;-1.30766102368803;-0.91860411751556;-1.24162780892513;-1.13246954404308;0.177311585036701;2;3;12.4383344984889;10.0893029985843;8.96928740011841
19;Yamanashi;2017;2;201702;2017-02-01;0;4;4;-2.19722457733622;;2.1;211458;25997;6556;0.149;-0.752873384865235;-1.12821667884606;-1.1257684875704;-1.42415708205128;0.0807595850746452;2;3;12.2617816761883;10.1657364257309;8.78813593986372
20;Nagano;2017;2;201702;2017-02-01;3;16;19;-1.55059741241117;;2.3;609694;60720;19629;0.161;-0.47547956545384;0.129000245061907;0.160089513528622;0.341616967135582;0.660071584846978;2;3;13.3207124709421;11.0140284120695;9.88476334353785
21;Gifu;2017;2;201702;2017-02-01;6;7;13;-0.143100843640673;;2.2;575357;54892;16304;0.141;-0.614176475159537;0.0601794752661341;0.00713491122676118;0.0427703365324146;-0.305448414773577;2;3;13.2627459966849;10.9131228973895;9.69916575546251
22;Shizuoka;2017;2;201702;2017-02-01;10;15;25;-0.389464766761723;;2.4;1130351;87186;30392;0.14;-0.336782655748142;0.861921663951981;0.708468694753284;1.04554413933597;-0.353724414754603;2;3;13.9380387619253;11.3757990465488;10.3219346948675
23;Aichi;2017;2;201702;2017-02-01;17;45;62;-0.955511445027436;;2.5;2752867;147621;40907;0.113;-0.198085746042444;1.91871147807376;1.50670621918787;1.52396546069955;-1.65717641424235;2;3;14.8281534720242;11.9024034574509;10.6190564765308
24;Mie;2017;2;201702;2017-02-01;6;8;14;-0.268263986594679;;2;479188;51804;15614;0.142;-0.891570294570933;-0.156966065505421;-0.0806314517214577;-0.0268581762050222;-0.257172414792549;2;3;13.0798482837336;10.8552226453435;9.65592322668024
25;Shiga;2017;2;201702;2017-02-01;2;7;9;-1.09861228866811;;2.2;371983;32765;8678;0.117;-0.614176475159537;-0.457631334144493;-0.775038460139056;-0.972644150159712;-1.46407241431824;2;3;12.8266034332863;10.3971161514736;9.0685463663583
26;Kyoto;2017;2;201702;2017-02-01;5;17;22;-1.15745278869104;;3;730223;79081;21300;0.135;0.495398802486044;0.343171795068418;0.56056842881704;0.473167563052951;-0.595104414659742;2;3;13.5011052459273;11.278227922627;9.96646235169752
